[[{'duration': 3.48, 'start': 0.04, 'text': '안녕하세요. 조코딩입니다. 바이브'},
  {'duration': 4.04, 'start': 5402.84, 'text': '됩니다. 그래서 Aa라이라는 개념을'},
  {'duration': 3.441, 'start': 5405.119, 'text': '알게 되면 이제 좀 더이 서비스를'},
  {'duration': 4.0, 'start': 5406.88, 'text': '바라보는 어떤 틀이 생깁니다. 그러면'},
  {'duration': 4.0, 'start': 5408.56, 'text': '이제 이걸 이해했으면이 제품이 성공할'},
  {'duration': 3.839, 'start': 5410.88, 'text': '제품인가라는 거를 또 알아야'},
  {'duration': 4.559, 'start': 5412.56, 'text': '되잖아요.이 제품 되겠네. 아, 이거'},
  {'duration': 4.801, 'start': 5414.719, 'text': '시장에서 먹히네라는 말을 조금 어려운'},
  {'duration': 4.681, 'start': 5417.119, 'text': '말로 표현하면 프로덕트 마켓을'},
  {'duration': 3.52, 'start': 5419.52, 'text': '찾았다라고 합니다. PMF를 찾는다.'},
  {'duration': 3.439, 'start': 5421.8, 'text': '이런 말이 있거든요. 어, 좀'},
  {'duration': 3.96, 'start': 5423.04, 'text': '먹히네란 말입니다. 그래서이 시장에서'},
  {'duration': 3.281, 'start': 5425.239, 'text': '먹히는 거를 어떻게 판단할 수'},
  {'duration': 3.719, 'start': 5427.0, 'text': '있을까요? 다양한 이론이 있긴 한데'},
  {'duration': 5.52, 'start': 5428.52, 'text': '좀 주요하게 보는 이론 중에 하나가'},
  {'duration': 5.44, 'start': 5430.719, 'text': '뭐 리텐션 커브가 이렇게 평탄화해지면'},
  {'duration': 4.119, 'start': 5434.04, 'text': 'PMF를 달성했다라고 합니다. 이게'},
  {'duration': 4.321, 'start': 5436.159, 'text': '무슨 말인가? 보면 리텐션이 아까'},
  {'duration': 4.0, 'start': 5438.159, 'text': '뭐였죠? 리텐션이 힙 유저이거든요.'},
  {'duration': 3.44, 'start': 5440.48, 'text': '그러니까 유저가 계속 사용하게 되는'},
  {'duration': 3.801, 'start': 5442.159, 'text': '거. 그래서 이게 어떻게 변화하는지를'},
  {'duration': 4.279, 'start': 5443.92, 'text': '보면은 이게 평탄화가 된다. 어'},
  {'duration': 4.12, 'start': 5445.96, 'text': '그러면 어 좀 친해라는 거를 알 수가'},
  {'duration': 3.92, 'start': 5448.199, 'text': '있습니다. 그럼 실전으로 보자면 구글'},
  {'duration': 3.639, 'start': 5450.08, 'text': '애널리틱스 한글 쓰시는 분들은 보고서'},
  {'duration': 3.56, 'start': 5452.119, 'text': '쪽에 유지라고 있습니다. 유지.'},
  {'duration': 4.201, 'start': 5453.719, 'text': '이렇게 유지로 들어가면 동물상 테스트'},
  {'duration': 3.841, 'start': 5455.679, 'text': '같은 어떤 테스트형 서비스는 다시'},
  {'duration': 3.56, 'start': 5457.92, 'text': '쓰는 사람이 그렇게 많지는 않잖아요.'},
  {'duration': 4.679, 'start': 5459.52, 'text': '평탄화가 되긴 했어요. 되긴 했는데'},
  {'duration': 4.12, 'start': 5461.48, 'text': '거의 0.5%에서 평탄화가 됐습니다.'},
  {'duration': 3.361, 'start': 5464.199, 'text': '그래서 이런 건 이제 일회용'},
  {'duration': 4.119, 'start': 5465.6, 'text': '서비스다라고 이해할 수가 있겠습니다.'},
  {'duration': 4.559, 'start': 5467.56, 'text': '그러면 약간 성공하는 서비스라고 하면'},
  {'duration': 4.561, 'start': 5469.719, 'text': '약간 요렇게 되는 거죠. 요렇게.'},
  {'duration': 4.6, 'start': 5472.119, 'text': '그래서 사람들이 꾸준히 쓰는 겁니다.'},
  {'duration': 4.08, 'start': 5474.28, 'text': '꾸준히 이게 요렇게 된다 그러면 어'},
  {'duration': 4.52, 'start': 5476.719, 'text': '좀 친해 이런 서비스입니다. 그래서'},
  {'duration': 4.6, 'start': 5478.36, 'text': 'PMF를 달성했다라고 이해하시면 좋을'},
  {'duration': 3.641, 'start': 5481.239, 'text': '것 같습니다. 물론이 평탄화되는'},
  {'duration': 3.48, 'start': 5482.96, 'text': '정도가 다르거든요. 그 서비스의 어떤'},
  {'duration': 3.44, 'start': 5484.88, 'text': '특성에 따라. 그래서 그거를 좀'},
  {'duration': 3.92, 'start': 5486.44, 'text': '소개해 드리자면 토스피 세션에서'},
  {'duration': 4.359, 'start': 5488.32, 'text': '요거는 이승권 대표님이 하신 말씀인데'},
  {'duration': 4.04, 'start': 5490.36, 'text': '대충 이렇게 20%에서 평탄화가 되면'},
  {'duration': 3.48, 'start': 5492.679, 'text': '어 괜찮은 회사다. 이거는 좀 좀'},
  {'duration': 3.4, 'start': 5494.4, 'text': '사업을 할 만하다라는 회사라고 칠'},
  {'duration': 3.52, 'start': 5496.159, 'text': '수가 있을 것 같고 40%는 이제'},
  {'duration': 3.839, 'start': 5497.8, 'text': '유니콘급 토스가 뭐이 정도 됐다고'},
  {'duration': 3.801, 'start': 5499.679, 'text': '해요. 70%는 이제 세상을 바꾸는'},
  {'duration': 3.321, 'start': 5501.639, 'text': '회사다라고 합니다. 그러면 실제'},
  {'duration': 3.199, 'start': 5503.48, 'text': '사례들이 좀 궁금하잖아요. 다른'},
  {'duration': 3.719, 'start': 5504.96, 'text': '서비스들을 어떻게 됐을까? 요즘에'},
  {'duration': 4.201, 'start': 5506.679, 'text': 'AI 서비스가 좀 핫하다고 하는데'},
  {'duration': 3.96, 'start': 5508.679, 'text': 'AI 서비스들은 얼마에서 평탄화가'},
  {'duration': 3.48, 'start': 5510.88, 'text': '됐을까가 좀 궁금하잖아요. 직접 한번'},
  {'duration': 3.0, 'start': 5512.639, 'text': '보도록 하겠습니다. 가장 AI 시대'},
  {'duration': 3.24, 'start': 5514.36, 'text': '핫한 제품이라고 하면 채'},
  {'duration': 4.161, 'start': 5515.639, 'text': 'GPT잖아요. 이게 유지율이'},
  {'duration': 4.16, 'start': 5517.6, 'text': '68%라고 합니다. 12개월 동안도'},
  {'duration': 3.56, 'start': 5519.8, 'text': '계속 평탄하게 68% 쓴다. 네.'},
  {'duration': 3.359, 'start': 5521.76, 'text': '엄청난 겁니다. 세상을 바꿨죠, 지금'},
  {'duration': 3.52, 'start': 5523.36, 'text': '채 G지PT가 그게요 정도가 됩니다.'},
  {'duration': 4.201, 'start': 5525.119, 'text': '근데 재미나이는 좀 낮아요. 재미'},
  {'duration': 4.279, 'start': 5526.88, 'text': '나이는 57%입니다. 그래도 유니코급'},
  {'duration': 3.359, 'start': 5529.32, 'text': '이상이죠. 그거 이상으로 TMF를'},
  {'duration': 3.441, 'start': 5531.159, 'text': '찾은 제품이다라고 할 수가'},
  {'duration': 4.0, 'start': 5532.679, 'text': '있겠습니다. 실패한 앱은 그러면 어느'},
  {'duration': 4.36, 'start': 5534.6, 'text': '정도까 생각이 들잖아요. 소라라는 앱'},
  {'duration': 4.161, 'start': 5536.679, 'text': '아시나요? 오픈에 만든 소라 한 때'},
  {'duration': 3.759, 'start': 5538.96, 'text': '엄청 반짝했다가 다시 사용하는'},
  {'duration': 3.64, 'start': 5540.84, 'text': '사람들이 그렇게 많지 않아요. 측정해'},
  {'duration': 4.48, 'start': 5542.719, 'text': '봤더니 어느 정도 나왔냐? 30일째'},
  {'duration': 5.239, 'start': 5544.48, 'text': '유지율이 8% 미만입니다라고 합니다.'},
  {'duration': 4.04, 'start': 5547.199, 'text': 'PMF가 조금 안 맞았네, 잘 못'},
  {'duration': 3.44, 'start': 5549.719, 'text': '쳤네라고 할 수가 있겠습니다. 다른'},
  {'duration': 3.88, 'start': 5551.239, 'text': '좀 주요한 소비자 앱들 30일'},
  {'duration': 3.56, 'start': 5553.159, 'text': '유주율이 한 30%를 넘는다라고'},
  {'duration': 3.361, 'start': 5555.119, 'text': '합니다. 여러분들이 뭘 만드셨는데'},
  {'duration': 3.081, 'start': 5556.719, 'text': '리텐션 그래프를 보니까 30%가'},
  {'duration': 2.84, 'start': 5558.48, 'text': '넘는다. 여러분은 진짜 성공하신'},
  {'duration': 2.919, 'start': 5559.8, 'text': '겁니다. 네. 그래서 이거는 앱을 잘'},
  {'duration': 2.96, 'start': 5561.32, 'text': '만든다고 해서 이게 높은게 아니고요.'},
  {'duration': 4.281, 'start': 5562.719, 'text': '계속 실험을 해 봐야 됩니다. 계속'},
  {'duration': 4.919, 'start': 5564.28, 'text': '출시하고 리텐션 보고 출시하고 리텐션'},
  {'duration': 4.28, 'start': 5567.0, 'text': '보고 하면서 지표들 계속 확인하면서'},
  {'duration': 4.081, 'start': 5569.199, 'text': '이거를 늘려 나가야 된다라고 소개를'},
  {'duration': 3.32, 'start': 5571.28, 'text': '드릴 수가 있겠습니다. 근데 수치가'},
  {'duration': 3.08, 'start': 5573.28, 'text': '딱 정해진 건 아니에요. 앱의'},
  {'duration': 3.599, 'start': 5574.6, 'text': '유형별로 다르잖아요. 예를 들어서'},
  {'duration': 3.56, 'start': 5576.36, 'text': '에듀케이션 교육 앱 같은 경우'},
  {'duration': 3.881, 'start': 5578.199, 'text': '사람들이 기본적으로 잘 안 씁니다.'},
  {'duration': 3.56, 'start': 5579.92, 'text': '30일 뒤에도 꾸준히 계속 공부한'},
  {'duration': 3.32, 'start': 5582.08, 'text': '사람이 얼마나 될까요? 30일에'},
  {'duration': 3.4, 'start': 5583.48, 'text': '2.69%밖에 안 된다고 합니다.'},
  {'duration': 3.08, 'start': 5585.4, 'text': '그래서 이것만 해도 나쁘지 않은'},
  {'duration': 3.2, 'start': 5586.88, 'text': '겁니다. 그리고 다른게 좀 높죠.'},
  {'duration': 3.32, 'start': 5588.48, 'text': '예를 들어 카지노 많이 합니다.'},
  {'duration': 2.92, 'start': 5590.08, 'text': '카지노 30일 뒤에도요 정도. 다른'},
  {'duration': 3.04, 'start': 5591.8, 'text': '거에 비해서 확실히 높죠. 네.'},
  {'duration': 3.44, 'start': 5593.0, 'text': '그래서요 정도가 나왔다 하면은 그냥'},
  {'duration': 3.24, 'start': 5594.84, 'text': '어느 정도 좀 친다라고 보시면'},
  {'duration': 3.679, 'start': 5596.44, 'text': '되겠습니다. 그래서 분야별로 다르다.'},
  {'duration': 4.039, 'start': 5598.08, 'text': '그래서 PMF를 찾았다라는 걸 요약해'},
  {'duration': 4.161, 'start': 5600.119, 'text': '보면 0으로 수렴하지 않고 바닥이'},
  {'duration': 3.761, 'start': 5602.119, 'text': '생긴다. 그게 뭐 5%든 10%든'},
  {'duration': 3.359, 'start': 5604.28, 'text': '크게 상관없습니다. 그럼 이렇게'},
  {'duration': 4.08, 'start': 5605.88, 'text': '요렇게 됐다 하면은 기본적으로'},
  {'duration': 3.761, 'start': 5607.639, 'text': 'PMF가 어느 정도 달성이 됐다라고'},
  {'duration': 3.64, 'start': 5609.96, 'text': '이해하시면 좋을 것 같습니다.'},
  {'duration': 3.96, 'start': 5611.4, 'text': '그다음에 아하 모먼트라는 것도 좀'},
  {'duration': 4.36, 'start': 5613.6, 'text': '소개를 드리겠습니다. PMF를'},
  {'duration': 4.96, 'start': 5615.36, 'text': '달성하는 어떤 제품을 만들고 싶다라고'},
  {'duration': 4.32, 'start': 5617.96, 'text': '한다면 아하 모먼트를 만들어 줘야'},
  {'duration': 3.879, 'start': 5620.32, 'text': '되는 경우가 많습니다. 내 서비스를'},
  {'duration': 4.0, 'start': 5622.28, 'text': '이용할 때 아하 어이 서비스 너무'},
  {'duration': 3.241, 'start': 5624.199, 'text': '좋다라고 느끼는 그 포인트를 만들어'},
  {'duration': 2.919, 'start': 5626.28, 'text': '줘야 됩니다. 예를 들어 이런게'},
  {'duration': 4.0, 'start': 5627.44, 'text': '있습니다. 페이스북 같은 거 보면은'},
  {'duration': 4.601, 'start': 5629.199, 'text': '처음 가입하자마자 10일 안에 일곱'},
  {'duration': 3.96, 'start': 5631.44, 'text': '명의 친구가 생겼다 그러면은 얘가'},
  {'duration': 3.16, 'start': 5633.8, 'text': '장기 고객이 된다고 합니다. 이런'},
  {'duration': 3.04, 'start': 5635.4, 'text': '조건들이 있어요. 각 서비스마다 다'},
  {'duration': 3.719, 'start': 5636.96, 'text': '특징이 다르겠죠. 결국에 어떤'},
  {'duration': 4.36, 'start': 5638.44, 'text': '서비스마다의 아하 모먼트가 있고 그걸'},
  {'duration': 4.0, 'start': 5640.679, 'text': '찾아서 유저들한테 억지로 친구 일곱'},
  {'duration': 3.68, 'start': 5642.8, 'text': '명 억지로 만들어 주고 파일 저장을'},
  {'duration': 4.241, 'start': 5644.679, 'text': '어떻게든 하게 만들고 하면은 이제'},
  {'duration': 4.159, 'start': 5646.48, 'text': '유저가 어 이게 되네 하고 장기 고객'},
  {'duration': 3.56, 'start': 5648.92, 'text': '리텐션이 높은 고객이 되는 겁니다.'},
  {'duration': 4.121, 'start': 5650.639, 'text': '그래서 결국 요약하자면 이렇습니다.'},
  {'duration': 4.159, 'start': 5652.48, 'text': '어떤 가설을 세우고요. 어 이렇게'},
  {'duration': 3.64, 'start': 5654.76, 'text': '바꾸면은 사람들이 많이 쓰지 않을까'},
  {'duration': 3.56, 'start': 5656.639, 'text': '해서 실제로 만들고 그다음에 실험을'},
  {'duration': 3.719, 'start': 5658.4, 'text': '해 봅니다. 실제로 실험을 해 가지고'},
  {'duration': 4.121, 'start': 5660.199, 'text': '사람들한테 출시하고 써 보세요 한'},
  {'duration': 3.52, 'start': 5662.119, 'text': '다음에 데이터 저희 구글 애널스나'},
  {'duration': 2.839, 'start': 5664.32, 'text': '클레리티나 이런 거 붙였잖아요.'},
  {'duration': 3.681, 'start': 5665.639, 'text': '그래서 데이터를 확인해서 어 이게'},
  {'duration': 4.0, 'start': 5667.159, 'text': '먹히네 리텐션이 많이 나오네 하면은'},
  {'duration': 4.04, 'start': 5669.32, 'text': '이제 성공한 거고 아니면은 다시'},
  {'duration': 4.361, 'start': 5671.159, 'text': '새로운 가설 세워 가지고 이걸 계속'},
  {'duration': 4.279, 'start': 5673.36, 'text': '반복하면은 내 서비스가 좋아집니다.'},
  {'duration': 3.96, 'start': 5675.52, 'text': '그러다 보면 PMF도 찾고 뭐 하'},
  {'duration': 3.361, 'start': 5677.639, 'text': '모먼트도 찾고 해가지고 그걸 억지로'},
  {'duration': 3.28, 'start': 5679.48, 'text': '밀어붙이면 유니콘 기업이 되는'},
  {'duration': 3.36, 'start': 5681.0, 'text': '겁니다. 용어가 괜히 복잡하지 사실'},
  {'duration': 3.399, 'start': 5682.76, 'text': '별 얘기 아닙니다. 용어가 좀 그냥'},
  {'duration': 4.319, 'start': 5684.36, 'text': '한교사투리일 뿐이에요. 근데 사실'},
  {'duration': 4.641, 'start': 5686.159, 'text': '이전까지는 이런 가설을 세우는거나'},
  {'duration': 4.121, 'start': 5688.679, 'text': '실험을 하는거나 데이터를 확인하는거나'},
  {'duration': 3.919, 'start': 5690.8, 'text': '사람이 해야 됐거든요. 근데 요즘에는'},
  {'duration': 3.6, 'start': 5692.8, 'text': '이제 AI가 도와주는게 너무 많죠.'},
  {'duration': 3.44, 'start': 5694.719, 'text': '그래서 이런 것도 나왔더라고요. 구글'},
  {'duration': 4.4, 'start': 5696.4, 'text': '애널리틱스 MCP도 나왔습니다.'},
  {'duration': 4.841, 'start': 5698.159, 'text': 'AI가 구글 애널리틱스의 데이터에'},
  {'duration': 3.919, 'start': 5700.8, 'text': '직접 접근해 가지고 데이터를 가져오고'},
  {'duration': 3.48, 'start': 5703.0, 'text': '실제로 분석해 가지고 그 결과를'},
  {'duration': 3.4, 'start': 5704.719, 'text': '알려주고 하는게 이게 통합이 이런'},
  {'duration': 3.759, 'start': 5706.48, 'text': '식으로 MCP를 통해서 뚫려 있어요.'},
  {'duration': 4.161, 'start': 5708.119, 'text': '그러다 보니까 이제는 사실 이런 가설'},
  {'duration': 4.561, 'start': 5710.239, 'text': '검증 이런 것도 채피pt 이런'},
  {'duration': 5.0, 'start': 5712.28, 'text': '클로드나 이런 AI로 깔깍만 하면은이'},
  {'duration': 4.56, 'start': 5714.8, 'text': '데이터 다 조회하면서 분석해서 알아서'},
  {'duration': 3.8, 'start': 5717.28, 'text': '가설도 설정해 주고 코드도 알아서'},
  {'duration': 3.359, 'start': 5719.36, 'text': '바꿔 가면서 검증도 알아서 해 주고'},
  {'duration': 3.36, 'start': 5721.08, 'text': '배포도 알아서 해 주고 AB'},
  {'duration': 2.96, 'start': 5722.719, 'text': '테스트라고 두 개 막 바꿔가면서'},
  {'duration': 2.92, 'start': 5724.44, 'text': '실험하는 것도 알아서 해 주고'},
  {'duration': 3.201, 'start': 5725.679, 'text': '하니까요. 네. 그래서 요즘에는 훨씬'},
  {'duration': 3.2, 'start': 5727.36, 'text': '쉬워졌다. 네. 그래서 요런 것들을'},
  {'duration': 3.68, 'start': 5728.88, 'text': '이제 저희가 제품 만들면서 계속'},
  {'duration': 3.599, 'start': 5730.56, 'text': '반복해 보도록 하겠습니다. 내 도메인'},
  {'duration': 4.92, 'start': 5732.56, 'text': '파비콘도 넣고 하면 조금 더 있어'},
  {'duration': 5.201, 'start': 5734.159, 'text': '보이게 되겠죠. se go라는 개념을'},
  {'duration': 3.92, 'start': 5737.48, 'text': '배워보고 직접 적용을 해 보도록'},
